created_at,id,Pressure 1,Pressure 2,Flow rate,latitude,longitude,elevation,status
2024-05-25T11:18:30+00:00,611,31.29096,12.12922,25.26667,,,,
2024-05-25T11:18:47+00:00,612,31.27833,12.11491,23.6,,,,
2024-05-25T11:19:02+00:00,613,31.11609,12.10939,22.4,,,,
2024-05-25T11:19:20+00:00,614,31.09231,12.11004,21.6,,,,
2024-05-25T11:19:39+00:00,615,31.05964,12.041,22.35556,,,,
2024-05-25T11:19:55+00:00,616,31.03557,12.03875,21.66667,,,,
2024-05-25T11:20:11+00:00,617,30.95668,12.0465,24,,,,
2024-05-25T11:20:27+00:00,618,30.83008,11.99475,22.93333,,,,
2024-05-25T11:20:43+00:00,619,30.8458,11.96698,34.6,,,,
2024-05-25T11:20:59+00:00,620,30.75248,11.90532,29.4,,,,
2024-05-25T11:21:15+00:00,621,30.72416,11.89763,25.8,,,,
2024-05-25T11:21:32+00:00,622,30.72744,11.89852,26.93333,,,,
2024-05-25T11:21:48+00:00,623,30.66929,11.87587,28.13333,,,,
2024-05-25T11:22:03+00:00,624,30.69264,11.88319,21.13333,,,,
2024-05-25T11:22:21+00:00,625,30.69676,11.87986,19.8,,,,
2024-05-25T11:22:37+00:00,626,30.57003,11.86162,24.26667,,,,
2024-05-25T11:22:53+00:00,627,30.52369,11.84322,28.13333,,,,
2024-05-25T11:23:09+00:00,628,30.46435,11.77827,24,,,,
2024-05-25T11:23:25+00:00,629,30.3846,11.71141,25,,,,
2024-05-25T11:23:41+00:00,630,30.33539,11.70757,30.86667,,,,
2024-05-25T11:23:58+00:00,631,30.31213,11.68871,25.8,,,,
2024-05-25T11:24:14+00:00,632,30.19037,11.60116,30.73333,,,,
2024-05-25T11:24:31+00:00,633,30.21852,11.54393,24.13333,,,,
2024-05-25T11:24:47+00:00,634,30.16929,11.52778,24.86667,,,,
2024-05-25T11:25:04+00:00,635,30.15389,11.52504,25.8,,,,
2024-05-25T11:25:20+00:00,636,30.01744,11.52995,24.26667,,,,
2024-05-25T11:25:41+00:00,637,30.09135,11.49297,19.08571,,,,
2024-05-25T11:25:57+00:00,638,30.10926,11.55773,23.06667,,,,
2024-05-25T11:26:13+00:00,639,30.02358,11.55632,26.93333,,,,
2024-05-25T11:26:29+00:00,640,29.97486,11.54821,26.26667,,,,
2024-05-25T11:26:44+00:00,641,29.97885,11.50611,27.06667,,,,
2024-05-25T11:27:00+00:00,642,29.89906,11.46676,20.26667,,,,
2024-05-25T11:27:16+00:00,643,29.82185,11.44079,28.33333,,,,
2024-05-25T11:27:32+00:00,644,29.80705,11.41538,21.93333,,,,
2024-05-25T11:27:48+00:00,645,29.74287,11.37464,23.66667,,,,
2024-05-25T11:28:04+00:00,646,29.65145,11.362,27.33333,,,,
2024-05-25T11:28:20+00:00,647,29.66042,11.37718,25.6,,,,
2024-05-25T11:28:36+00:00,648,29.64506,11.3472,24.46667,,,,
2024-05-25T11:28:53+00:00,649,29.55993,11.32578,31.46667,,,,
2024-05-25T11:29:13+00:00,650,29.47526,11.29963,18.28572,,,,
2024-05-25T11:29:29+00:00,651,29.47262,11.27295,25.86666,,,,
2024-05-25T11:29:46+00:00,652,29.44595,11.26338,24.2,,,,
2024-05-25T11:30:03+00:00,653,29.38258,11.19377,21.73333,,,,
2024-05-25T11:30:19+00:00,654,29.32086,11.17744,28.33333,,,,
2024-05-25T11:30:37+00:00,655,29.32275,11.17442,25,,,,
2024-05-25T11:30:54+00:00,656,29.35108,11.15768,24.66667,,,,
2024-05-25T11:31:10+00:00,657,29.27792,11.17231,22.53333,,,,
2024-05-25T11:31:27+00:00,658,29.26866,11.13733,20.86667,,,,
2024-05-25T11:31:44+00:00,659,29.25033,11.11218,24,,,,
2024-05-25T11:32:00+00:00,660,29.15207,11.06201,22.73333,,,,
2024-05-25T11:32:16+00:00,661,29.07486,11.03756,21.8,,,,
2024-05-25T11:32:33+00:00,662,29.11348,11.01294,24.53333,,,,
2024-05-25T11:32:51+00:00,663,29.1486,11.01787,23.93333,,,,
2024-05-25T11:33:07+00:00,664,28.97699,11.04801,26.53333,,,,
2024-05-25T11:33:23+00:00,665,28.92378,11.00131,22.66667,,,,
2024-05-25T11:33:40+00:00,666,29.02857,10.97972,20.17778,,,,
2024-05-25T11:33:56+00:00,667,28.83797,10.98749,16.04445,,,,
2024-05-25T11:34:13+00:00,668,28.91111,10.97066,20.31111,,,,
2024-05-25T11:34:29+00:00,669,28.79354,10.93589,22.46667,,,,
2024-05-25T11:34:45+00:00,670,28.72238,10.88215,23.2,,,,
2024-05-25T11:35:01+00:00,671,28.6571,10.8675,22.06667,,,,
2024-05-25T11:35:18+00:00,672,28.61212,10.85545,24.06667,,,,
2024-05-25T11:35:34+00:00,673,28.60907,10.84257,22.53333,,,,
2024-05-25T11:35:50+00:00,674,28.52834,10.78541,20.84445,,,,
2024-05-25T11:36:07+00:00,675,28.47376,10.74936,24.6,,,,
2024-05-25T11:36:23+00:00,676,28.44593,10.70173,29.8,,,,
2024-05-25T11:36:41+00:00,677,28.36852,10.70967,25.4,,,,
2024-05-25T11:36:57+00:00,678,28.31103,10.66726,24.66667,,,,
2024-05-25T11:37:13+00:00,679,28.39958,10.67809,24.26667,,,,
2024-05-25T11:37:29+00:00,680,28.39875,10.66226,26.33333,,,,
2024-05-25T11:37:45+00:00,681,28.31878,10.66678,23.93333,,,,
2024-05-25T11:38:01+00:00,682,28.24586,10.63962,23.93333,,,,
2024-05-25T11:38:19+00:00,683,28.18222,10.60788,23.02222,,,,
2024-05-25T11:38:36+00:00,684,28.15296,10.56387,20.31111,,,,
2024-05-25T11:38:52+00:00,685,28.05293,10.51006,21.33333,,,,
2024-05-25T11:39:09+00:00,686,27.95541,10.46257,17.95556,,,,
2024-05-25T11:39:26+00:00,687,27.91165,10.46905,17.15556,,,,
2024-05-25T11:39:43+00:00,688,27.96909,10.46168,19.42222,,,,
2024-05-25T11:39:58+00:00,689,27.98207,10.42657,20.06667,,,,
2024-05-25T11:40:15+00:00,690,27.8577,10.37596,21.13333,,,,
2024-05-25T11:40:32+00:00,691,27.93817,10.40429,22.93333,,,,
2024-05-25T11:40:47+00:00,692,27.88103,10.44028,23.28889,,,,
2024-05-25T11:41:03+00:00,693,27.81937,10.4062,21.8,,,,
2024-05-25T11:41:19+00:00,694,27.79783,10.34166,25.73333,,,,
2024-05-25T11:41:35+00:00,695,27.77334,10.29749,22.26667,,,,
2024-05-25T11:41:51+00:00,696,27.66746,10.32096,30,,,,
2024-05-25T11:42:09+00:00,697,27.68748,10.28111,16.16667,,,,
2024-05-25T11:42:25+00:00,698,27.6543,10.25305,25.86666,,,,
2024-05-25T11:42:42+00:00,699,27.63551,10.2358,22.46667,,,,
2024-05-25T11:42:58+00:00,700,27.46315,10.20354,17.73333,,,,
2024-05-25T11:43:15+00:00,701,27.40386,10.15966,21.93333,,,,
2024-05-25T11:43:31+00:00,702,27.36337,10.12785,23.6,,,,
2024-05-25T11:43:48+00:00,703,27.25928,10.08204,21,,,,
2024-05-25T11:44:04+00:00,704,27.2062,10.08175,22.13333,,,,
2024-05-25T11:44:21+00:00,705,27.26848,10.07216,21.8,,,,
2024-05-25T11:44:37+00:00,706,27.25734,10.09509,24.2,,,,
2024-05-25T11:44:53+00:00,707,27.19498,10.04636,22.4,,,,
2024-05-25T11:45:09+00:00,708,27.17001,10.03305,24.06667,,,,
2024-05-25T11:45:25+00:00,709,26.97464,9.92655,20.46667,,,,
2024-05-25T11:45:41+00:00,710,26.98103,9.91505,22.53333,,,,
2024-05-25T11:45:57+00:00,711,27.02933,9.90381,25.66667,,,,
2024-05-25T11:46:13+00:00,712,26.94253,9.88828,21.73333,,,,
2024-05-25T11:46:29+00:00,713,26.90546,9.86445,22.8,,,,
2024-05-25T11:46:45+00:00,714,26.90851,9.85211,20.6,,,,
2024-05-25T11:47:02+00:00,715,26.9084,9.81162,25.53333,,,,
2024-05-25T11:47:18+00:00,716,26.8954,9.80346,27.4,,,,
2024-05-25T11:47:36+00:00,717,26.847,9.78045,27.2,,,,
2024-05-25T11:47:53+00:00,718,26.82835,9.76702,24,,,,
2024-05-25T11:48:09+00:00,719,26.78246,9.72713,22,,,,
2024-05-25T11:48:25+00:00,720,26.68453,9.73159,22.53333,,,,
2024-05-25T11:48:41+00:00,721,26.64777,9.71137,24.73333,,,,
2024-05-25T11:48:58+00:00,722,26.68366,9.66626,23.93333,,,,
2024-05-25T11:49:16+00:00,723,26.6354,9.6675,30.73333,,,,
2024-05-25T11:49:32+00:00,724,26.57763,9.61419,21.73333,,,,
2024-05-25T11:49:49+00:00,725,26.45394,9.59162,23.93333,,,,
2024-05-25T11:50:05+00:00,726,26.45585,9.58083,27.26667,,,,
2024-05-25T11:50:21+00:00,727,26.3691,9.5375,24.06667,,,,
2024-05-25T11:50:37+00:00,728,26.26471,9.48137,22.66667,,,,
2024-05-25T11:50:56+00:00,729,26.2192,9.46698,33.26667,,,,
2024-05-25T11:51:12+00:00,730,26.20654,9.44202,23.06667,,,,
2024-05-25T11:51:29+00:00,731,26.20129,9.4393,17.77778,,,,
2024-05-25T11:51:46+00:00,732,26.13222,9.43124,22.6,,,,
2024-05-25T11:52:04+00:00,733,26.18224,9.42906,19.86667,,,,
2024-05-25T11:52:20+00:00,734,26.09929,9.39832,21.46667,,,,
2024-05-25T11:52:36+00:00,735,26.12473,9.36838,27.66667,,,,
2024-05-25T11:52:52+00:00,736,25.99126,9.332,24.2,,,,
2024-05-25T11:53:08+00:00,737,25.95187,9.32954,24.33333,,,,
2024-05-25T11:53:25+00:00,738,25.99277,9.35706,24.73333,,,,
2024-05-25T11:53:41+00:00,739,25.9388,9.32691,24.8,,,,
2024-05-25T11:53:57+00:00,740,25.89498,9.2945,24.53333,,,,
2024-05-25T11:54:13+00:00,741,25.85666,9.32329,26.93333,,,,
2024-05-25T11:54:29+00:00,742,25.83473,9.26291,22.93333,,,,
2024-05-25T11:54:46+00:00,743,25.75982,9.21428,25.13333,,,,
2024-05-25T11:55:02+00:00,744,25.64696,9.18083,27,,,,
2024-05-25T11:55:18+00:00,745,25.6264,9.13947,24.6,,,,
2024-05-25T11:55:35+00:00,746,25.70318,9.17835,28.53333,,,,
2024-05-25T11:55:51+00:00,747,25.68204,9.18478,27.53333,,,,
2024-05-25T11:56:07+00:00,748,25.70205,9.19226,26.53333,,,,
2024-05-25T11:56:23+00:00,749,25.69112,9.17423,25.46667,,,,
2024-05-25T11:56:41+00:00,750,25.66019,9.14312,22.2,,,,
2024-05-25T11:56:57+00:00,751,25.61221,9.12785,22.13333,,,,
2024-05-25T11:57:14+00:00,752,25.50081,9.11493,21.06667,,,,
2024-05-25T11:57:30+00:00,753,25.4797,9.12298,25.26667,,,,
2024-05-25T11:57:47+00:00,754,25.43151,9.06681,25.53333,,,,
2024-05-25T11:58:03+00:00,755,25.37492,9.06621,28.6,,,,
2024-05-25T11:58:19+00:00,756,25.31233,9.03561,22.26667,,,,
2024-05-25T11:58:35+00:00,757,25.34378,8.99372,18.46667,,,,
2024-05-25T11:58:52+00:00,758,25.16209,8.97753,24.66667,,,,
2024-05-25T11:59:08+00:00,759,25.10067,8.943,23.46667,,,,
2024-05-25T11:59:25+00:00,760,25.12457,8.91701,28.33333,,,,
2024-05-25T11:59:41+00:00,761,25.05797,8.89422,21.46667,,,,
2024-05-25T11:59:57+00:00,762,25.01813,8.88802,23.6,,,,
2024-05-25T12:00:13+00:00,763,24.95448,8.8337,23.93333,,,,
2024-05-25T12:00:30+00:00,764,24.92557,8.8017,22.88889,,,,
2024-05-25T12:00:46+00:00,765,24.89395,8.79499,24.17778,,,,
2024-05-25T12:01:03+00:00,766,24.97326,8.80003,20.53333,,,,
2024-05-25T12:01:19+00:00,767,24.89548,8.79966,27.53333,,,,
2024-05-25T12:01:35+00:00,768,24.8166,8.78555,20.73333,,,,
2024-05-25T12:01:52+00:00,769,24.85528,8.7387,24.6,,,,
2024-05-25T12:02:08+00:00,770,24.82839,8.77788,32.2,,,,
2024-05-25T12:02:25+00:00,771,24.84324,8.77026,24,,,,
2024-05-25T12:02:41+00:00,772,24.77286,8.72169,20.26667,,,,
2024-05-25T12:02:57+00:00,773,24.59624,8.703,35.26667,,,,
2024-05-25T12:03:14+00:00,774,24.6658,8.67422,28.33333,,,,
2024-05-25T12:03:30+00:00,775,24.59211,8.62224,28.6,,,,
2024-05-25T12:03:47+00:00,776,24.50966,8.59529,20.84445,,,,
2024-05-25T12:04:03+00:00,777,24.4104,8.58538,25.26667,,,,
2024-05-25T12:04:19+00:00,778,24.48221,8.60447,19.53333,,,,
2024-05-25T12:04:35+00:00,779,24.48396,8.59134,23.53333,,,,
2024-05-25T12:04:52+00:00,780,24.41492,8.56805,24,,,,
2024-05-25T12:05:08+00:00,781,24.26476,8.48695,22.93333,,,,
2024-05-25T12:05:25+00:00,782,24.22535,8.45294,21.73333,,,,
2024-05-25T12:05:41+00:00,783,24.15799,8.39638,21.33333,,,,
2024-05-25T12:05:57+00:00,784,24.18987,8.40557,23.8,,,,
2024-05-25T12:06:14+00:00,785,24.16649,8.40464,21.26667,,,,
2024-05-25T12:06:31+00:00,786,24.19705,8.40656,24.4,,,,
2024-05-25T12:06:47+00:00,787,24.07718,8.38018,25.6,,,,
2024-05-25T12:07:04+00:00,788,24.17475,8.39454,21.4,,,,
2024-05-25T12:07:20+00:00,789,24.11897,8.39499,20.6,,,,
2024-05-25T12:07:37+00:00,790,23.97609,8.33284,30.6,,,,
2024-05-25T12:07:53+00:00,791,23.95603,8.30364,30.46667,,,,
2024-05-25T12:08:10+00:00,792,23.82381,8.24244,26.8,,,,
2024-05-25T12:08:26+00:00,793,23.81543,8.26771,26.6,,,,
2024-05-25T12:08:42+00:00,794,23.84568,8.29158,18.6,,,,
2024-05-25T12:08:58+00:00,795,24.00313,8.28614,28.06667,,,,
2024-05-25T12:09:14+00:00,796,23.85352,8.30996,26.46667,,,,
2024-05-25T12:09:30+00:00,797,23.8048,8.29193,32.13333,,,,
2024-05-25T12:09:47+00:00,798,23.7282,8.2639,23.93333,,,,
2024-05-25T12:10:03+00:00,799,23.78365,8.23381,22.4,,,,
2024-05-25T12:10:19+00:00,800,23.6918,8.2289,21.06667,,,,
2024-05-25T12:10:36+00:00,801,23.70222,8.23528,20.66667,,,,
2024-05-25T12:10:52+00:00,802,23.59324,8.20075,28,,,,
2024-05-25T12:11:08+00:00,803,23.56083,8.14975,22.13333,,,,
2024-05-25T12:11:24+00:00,804,23.37943,8.06163,22.93333,,,,
2024-05-25T12:11:41+00:00,805,23.31661,8.0444,26.86667,,,,
2024-05-25T12:11:57+00:00,806,23.44437,8.01098,26.8,,,,
2024-05-25T12:12:14+00:00,807,23.31797,7.9925,22.4,,,,
2024-05-25T12:12:30+00:00,808,23.34312,7.98635,25.93333,,,,
2024-05-25T12:12:46+00:00,809,23.33808,7.97538,24.46667,,,,
2024-05-25T12:13:02+00:00,810,23.32772,7.99077,23.93333,,,,
2024-05-25T12:13:18+00:00,811,23.34379,7.96196,26.26667,,,,
2024-05-25T12:13:34+00:00,812,23.31682,7.95906,22.2,,,,
2024-05-25T12:13:51+00:00,813,23.22266,7.949,21.46667,,,,
2024-05-25T12:14:07+00:00,814,23.23682,7.91107,31.06667,,,,
2024-05-25T12:14:24+00:00,815,23.12332,7.86531,27,,,,
2024-05-25T12:14:41+00:00,816,23.03237,7.84337,22.73333,,,,
2024-05-25T12:14:56+00:00,817,23.10104,7.84055,20.06667,,,,
2024-05-25T12:15:13+00:00,818,22.99629,7.83015,28.33333,,,,
2024-05-25T12:15:30+00:00,819,22.99774,7.80026,19.13334,,,,
2024-05-25T12:15:47+00:00,820,22.92241,7.82054,21.46667,,,,
2024-05-25T12:16:03+00:00,821,22.92204,7.77252,18.06667,,,,
2024-05-25T12:16:20+00:00,822,22.89279,7.74559,20.26667,,,,
2024-05-25T12:16:36+00:00,823,22.78564,7.71599,28.66667,,,,
2024-05-25T12:16:52+00:00,824,22.7555,7.70701,28.06667,,,,
2024-05-25T12:17:08+00:00,825,22.70839,7.62659,25.26667,,,,
2024-05-25T12:17:24+00:00,826,22.68798,7.62843,21.86667,,,,
2024-05-25T12:17:41+00:00,827,22.67198,7.64274,26.66667,,,,
2024-05-25T12:17:57+00:00,828,22.55117,7.60957,17.46667,,,,
2024-05-25T12:18:14+00:00,829,22.52614,7.55343,26.46667,,,,
2024-05-25T12:18:29+00:00,830,22.51795,7.57704,21.66667,,,,
2024-05-25T12:18:45+00:00,831,22.5469,7.55576,31.4,,,,
2024-05-25T12:19:02+00:00,832,22.4279,7.55438,22.6,,,,
2024-05-25T12:19:19+00:00,833,22.40876,7.51029,24.86667,,,,
2024-05-25T12:19:35+00:00,834,22.34476,7.46538,26.66667,,,,
2024-05-25T12:19:53+00:00,835,22.31584,7.47895,22.46667,,,,
2024-05-25T12:20:09+00:00,836,22.36684,7.46951,22.26667,,,,
2024-05-25T12:20:25+00:00,837,22.3178,7.46905,20.2,,,,
2024-05-25T12:20:41+00:00,838,22.36662,7.46083,23.73333,,,,
2024-05-25T12:20:57+00:00,839,22.2781,7.44187,22.73333,,,,
2024-05-25T12:21:14+00:00,840,22.19482,7.39385,21.53333,,,,
2024-05-25T12:21:31+00:00,841,22.16039,7.38559,19.53333,,,,
2024-05-25T12:21:48+00:00,842,22.11153,7.3657,18.33333,,,,
2024-05-25T12:22:05+00:00,843,22.05301,7.33994,20.73333,,,,
2024-05-25T12:22:22+00:00,844,21.99375,7.3176,31.93333,,,,
2024-05-25T12:22:38+00:00,845,21.95085,7.3186,22.26667,,,,
2024-05-25T12:22:54+00:00,846,21.99131,7.28204,25.26667,,,,
2024-05-25T12:23:10+00:00,847,21.87041,7.26878,25.73333,,,,
2024-05-25T12:23:26+00:00,848,21.88391,7.23863,14.2,,,,
2024-05-25T12:23:42+00:00,849,21.80362,7.24545,27.6,,,,
2024-05-25T12:24:00+00:00,850,21.76305,7.16309,21.53333,,,,
2024-05-25T12:24:16+00:00,851,21.69932,7.16336,27,,,,
2024-05-25T12:24:32+00:00,852,21.64962,7.12167,24.73333,,,,
2024-05-25T12:24:48+00:00,853,21.56318,7.07907,29.73333,,,,
2024-05-25T12:25:04+00:00,854,21.52678,7.05792,17.73333,,,,
2024-05-25T12:25:20+00:00,855,21.57607,7.00773,20.8,,,,
2024-05-25T12:25:36+00:00,856,21.5527,7.00262,25.6,,,,
2024-05-25T12:25:53+00:00,857,21.49727,7.04025,19.66667,,,,
2024-05-25T12:26:10+00:00,858,21.46081,7.03421,23.13333,,,,
2024-05-25T12:26:26+00:00,859,21.46791,7.02084,22.73333,,,,
2024-05-25T12:26:42+00:00,860,21.36062,6.95098,21.2,,,,
2024-05-25T12:26:58+00:00,861,21.27742,6.9059,17.6,,,,
2024-05-25T12:27:14+00:00,862,21.26689,6.91857,31.2,,,,
2024-05-25T12:27:30+00:00,863,21.32109,6.90507,29.8,,,,
2024-05-25T12:27:46+00:00,864,21.32066,6.92182,26.66667,,,,
2024-05-25T12:28:03+00:00,865,21.24786,6.90659,14.66667,,,,
2024-05-25T12:28:21+00:00,866,21.29823,6.88705,25.66667,,,,
2024-05-25T12:28:37+00:00,867,21.27635,6.87554,27.2,,,,
2024-05-25T12:28:53+00:00,868,21.25564,6.88357,25.86666,,,,
2024-05-25T12:29:10+00:00,869,21.20555,6.86222,31.86667,,,,
2024-05-25T12:29:26+00:00,870,21.24067,6.83475,25.26667,,,,
2024-05-25T12:29:42+00:00,871,21.1052,6.8232,23.4,,,,
2024-05-25T12:29:58+00:00,872,21.07487,6.8118,42.66667,,,,
2024-05-25T12:30:14+00:00,873,20.98264,6.78686,51,,,,
2024-05-25T12:30:32+00:00,874,20.95145,6.70057,15.26667,,,,
2024-05-25T12:30:49+00:00,875,20.85757,6.65183,26.33333,,,,
2024-05-25T12:31:04+00:00,876,20.82203,6.6484,39.2,,,,
2024-05-25T12:31:20+00:00,877,20.75276,6.62874,25.13333,,,,
2024-05-25T12:31:36+00:00,878,20.74075,6.57049,20,,,,
2024-05-25T12:31:54+00:00,879,20.65919,6.54275,25.4,,,,
2024-05-25T12:32:10+00:00,880,20.58094,6.53616,14.93333,,,,
2024-05-25T12:32:26+00:00,881,20.58428,6.50522,24.46667,,,,
2024-05-25T12:32:43+00:00,882,20.61509,6.53823,23.53333,,,,
2024-05-25T12:32:59+00:00,883,20.58708,6.5103,22.6,,,,
2024-05-25T12:33:16+00:00,884,20.59083,6.51086,34.93333,,,,
2024-05-25T12:33:32+00:00,885,20.50208,6.47431,12.73333,,,,
2024-05-25T12:33:48+00:00,886,20.4105,6.47692,24.06667,,,,
2024-05-25T12:34:04+00:00,887,20.32557,6.39742,22.33333,,,,
2024-05-25T12:34:20+00:00,888,20.31491,6.34225,29.2,,,,
2024-05-25T12:34:37+00:00,889,20.27991,6.34926,17.6,,,,
2024-05-25T12:34:53+00:00,890,20.29491,6.32637,46.4,,,,
2024-05-25T12:35:10+00:00,891,20.21511,6.27241,14.35556,,,,
2024-05-25T12:35:27+00:00,892,20.28942,6.29923,10.88889,,,,
2024-05-25T12:35:43+00:00,893,20.1618,6.2872,19.73333,,,,
2024-05-25T12:35:59+00:00,894,20.21413,6.33263,18.13333,,,,
2024-05-25T12:36:15+00:00,895,20.25644,6.3463,27,,,,
2024-05-25T12:36:31+00:00,896,20.24352,6.3393,35.8,,,,
2024-05-25T12:36:47+00:00,897,20.07922,6.33615,21.4,,,,
2024-05-25T12:37:03+00:00,898,20.13676,6.34363,20.86667,,,,
2024-05-25T12:37:19+00:00,899,20.14373,6.33503,30.53333,,,,
2024-05-25T12:37:36+00:00,900,20.08344,6.33142,15.4,,,,
2024-05-25T12:37:53+00:00,901,20.09535,6.31044,16.8,,,,
2024-05-25T12:38:09+00:00,902,19.9898,6.29699,26.6,,,,
2024-05-25T12:38:25+00:00,903,19.97988,6.2654,19.33333,,,,
2024-05-25T12:38:41+00:00,904,19.91773,6.26828,23,,,,
2024-05-25T12:38:58+00:00,905,19.88647,6.22624,33.73333,,,,
2024-05-25T12:39:14+00:00,906,19.88448,6.2032,13.26667,,,,
2024-05-25T12:39:31+00:00,907,19.84413,6.18165,23.4,,,,
2024-05-25T12:39:47+00:00,908,19.75718,6.14394,16.06667,,,,
2024-05-25T12:40:04+00:00,909,19.66549,6.15084,17.46667,,,,
2024-05-25T12:40:21+00:00,910,19.66339,6.13216,21.26667,,,,
2024-05-25T12:40:38+00:00,911,19.67516,6.13081,19.6,,,,
2024-05-25T12:40:55+00:00,912,19.67982,6.09711,21.33333,,,,
2024-05-25T12:41:11+00:00,913,17.52876,5.0681,15.93333,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,MIN,17.53,5.07,10.89,,,,
,MAX,37.17,14.86,51.00,,,,
,MEAN,28.27,10.31,21.66,,,,
,MEDIAN,28.15,10.18,21.40,,,,
,STD DEV,4.84,2.54,4.65,,,,
